,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
201502070NYK,1000.0,1450.0,1150.0,1400.0,1034.0,,1400.0,1100.0,-1250.0,-2500.0,-2000.0,-3333.0,-3333.0,,-3333.0,-2500.0
201502070PHI,330.0,318.0,295.0,290.0,280.0,,309.0,300.0,-370.0,-370.0,-385.0,-385.0,-385.0,,-400.0,-385.0
201502070UTA,-200.0,-222.0,-256.0,-238.0,-233.0,,-244.0,-238.0,181.0,200.0,204.0,200.0,177.0,,200.0,195.0
201502070WAS,-250.0,-270.0,-294.0,-263.0,-270.0,,-270.0,-263.0,229.0,239.0,229.0,229.0,204.0,,220.0,210.0
201502080CHO,114.0,116.0,108.0,110.0,104.0,,110.0,104.0,-125.0,-128.0,-132.0,-130.0,-133.0,,-132.0,-128.0
201502080CLE,-1429.0,-2000.0,-2000.0,-2500.0,-3333.0,,-2500.0,-1250.0,1100.0,1322.0,1200.0,1200.0,976.0,,1200.0,750.0
201502080DET,-333.0,-333.0,-385.0,-357.0,-370.0,,-370.0,-385.0,300.0,292.0,295.0,280.0,264.0,,290.0,290.0
201502080HOU,-172.0,-182.0,-192.0,-189.0,-192.0,,-185.0,-189.0,158.0,163.0,154.0,165.0,149.0,,165.0,154.0
201502080MEM,-141.0,-141.0,-149.0,-149.0,-149.0,,-152.0,-154.0,129.0,127.0,123.0,129.0,116.0,,129.0,129.0
201502080OKC,-345.0,-303.0,-357.0,-345.0,-204.0,,-357.0,-333.0,315.0,269.0,275.0,275.0,156.0,,275.0,260.0
201502080ORL,245.0,227.0,225.0,240.0,213.0,,229.0,225.0,-270.0,-256.0,-286.0,-278.0,-286.0,,-286.0,-278.0
201502080SAC,260.0,289.0,290.0,280.0,256.0,,275.0,300.0,-286.0,-333.0,-370.0,-357.0,-357.0,,-357.0,-400.0
201502080TOR,118.0,106.0,102.0,104.0,104.0,,104.0,104.0,-128.0,-118.0,-125.0,-125.0,-132.0,,-125.0,-125.0
201502090DAL,-323.0,-385.0,-417.0,-455.0,-400.0,,-435.0,-455.0,290.0,333.0,320.0,325.0,286.0,,325.0,350.0
201502090DEN,235.0,231.0,240.0,240.0,213.0,,229.0,190.0,-256.0,-263.0,-303.0,-278.0,-286.0,,-286.0,-238.0
201502090IND,170.0,175.0,154.0,165.0,145.0,,165.0,160.0,-185.0,-196.0,-189.0,-189.0,-189.0,,-185.0,-189.0
201502090MIA,-222.0,-189.0,-200.0,-200.0,-196.0,,-200.0,-192.0,204.0,170.0,160.0,170.0,150.0,,170.0,160.0
201502090MIL,-200.0,-200.0,-217.0,-222.0,-217.0,,-213.0,-222.0,181.0,179.0,179.0,179.0,168.0,,175.0,179.0
201502090MIN,235.0,231.0,210.0,229.0,202.0,,220.0,210.0,-256.0,-263.0,-263.0,-270.0,-270.0,,-270.0,-263.0
201502090NOP,-143.0,-139.0,-145.0,-141.0,-149.0,,-141.0,-167.0,131.0,125.0,120.0,120.0,118.0,,120.0,135.0
201502090PHI,1200.0,1800.0,1700.0,1400.0,1126.0,,1600.0,1150.0,-1667.0,-3333.0,-3333.0,-3333.0,-5000.0,,-5000.0,-2500.0
201502090WAS,-588.0,-667.0,-625.0,-714.0,-667.0,,-714.0,-500.0,509.0,537.0,459.0,500.0,436.0,,500.0,375.0
201502100CHI,-667.0,-714.0,-667.0,-714.0,-769.0,,-714.0,-588.0,550.0,569.0,480.0,500.0,461.0,,500.0,425.0
201502100CHO,-132.0,-123.0,-130.0,-130.0,-128.0,,-132.0,-118.0,122.0,110.0,108.0,110.0,100.0,,110.0,100.0
201502100LAL,102.0,-114.0,-115.0,-120.0,-123.0,,-120.0,-118.0,-111.0,102.0,-105.0,100.0,-103.0,,100.0,100.0
201502100MEM,-769.0,-1000.0,-1250.0,-1250.0,-1429.0,,-1250.0,-1429.0,620.0,760.0,750.0,750.0,691.0,,750.0,850.0
201502100PHO,-120.0,-135.0,-135.0,-145.0,-143.0,,-141.0,-149.0,112.0,122.0,112.0,125.0,112.0,,120.0,125.0
201502110BOS,280.0,250.0,265.0,250.0,221.0,,250.0,220.0,-312.0,-286.0,-333.0,-303.0,-294.0,,-312.0,-278.0
201502110CLE,-769.0,-909.0,-1111.0,-1250.0,-1111.0,,-1000.0,-1000.0,660.0,703.0,750.0,750.0,618.0,,650.0,650.0
201502110DAL,-217.0,-208.0,-204.0,-222.0,-213.0,,-227.0,-222.0,198.0,186.0,167.0,179.0,165.0,,185.0,179.0
201502110DET,213.0,231.0,225.0,240.0,209.0,,229.0,240.0,-233.0,-263.0,-286.0,-278.0,-278.0,,-286.0,-303.0
201502110LAC,-147.0,-152.0,-152.0,-149.0,-154.0,,-152.0,-154.0,135.0,137.0,125.0,129.0,120.0,,129.0,129.0
201502110MIL,-476.0,-526.0,-526.0,-588.0,-588.0,,-625.0,-625.0,420.0,434.0,400.0,400.0,387.0,,450.0,450.0
201502110MIN,380.0,419.0,390.0,350.0,333.0,,400.0,400.0,-435.0,-500.0,-526.0,-500.0,-476.0,,-526.0,-556.0
201502110NOP,106.0,-102.0,-105.0,100.0,-106.0,,100.0,104.0,-115.0,-108.0,-115.0,-120.0,-120.0,,-120.0,-125.0
201502110OKC,-179.0,-185.0,-192.0,-200.0,-204.0,,-200.0,-200.0,164.0,166.0,154.0,170.0,156.0,,170.0,165.0
201502110ORL,-217.0,-244.0,-238.0,-250.0,-250.0,,-250.0,-250.0,198.0,219.0,190.0,210.0,190.0,,210.0,200.0
201502110POR,-1000.0,-1667.0,-1667.0,-2000.0,-1667.0,,-2000.0,-2000.0,830.0,1125.0,1000.0,1000.0,785.0,,1000.0,1000.0
201502110TOR,-196.0,-200.0,-213.0,-200.0,-204.0,,-200.0,-213.0,179.0,179.0,170.0,170.0,158.0,,170.0,175.0
201502120CHI,102.0,110.0,104.0,104.0,106.0,,104.0,114.0,-111.0,-123.0,-125.0,-125.0,-135.0,,-125.0,-137.0
201502190LAC,131.0,131.0,123.0,125.0,116.0,,125.0,129.0,-143.0,-147.0,-149.0,-145.0,-149.0,,-147.0,-154.0
201502190OKC,-233.0,-200.0,-204.0,-208.0,-213.0,,-213.0,-208.0,213.0,179.0,165.0,175.0,164.0,,175.0,170.0
201502200ATL,-213.0,-213.0,-233.0,-233.0,-233.0,,-233.0,-250.0,194.0,193.0,185.0,190.0,175.0,,190.0,200.0
201502200DAL,-139.0,-137.0,-137.0,-141.0,-139.0,,-141.0,-149.0,127.0,124.0,112.0,120.0,108.0,,120.0,125.0
201502200DET,225.0,221.0,204.0,210.0,186.0,,210.0,220.0,-244.0,-250.0,-256.0,-250.0,-244.0,,-250.0,-278.0
201502200GSW,-333.0,-333.0,-385.0,-357.0,-357.0,,-385.0,-370.0,300.0,289.0,295.0,280.0,256.0,,300.0,290.0
201502200LAL,129.0,137.0,127.0,135.0,124.0,,135.0,135.0,-141.0,-152.0,-156.0,-154.0,-159.0,,-156.0,-164.0
201502200MIL,-333.0,-385.0,-417.0,-400.0,-400.0,,-435.0,-455.0,300.0,330.0,320.0,300.0,288.0,,325.0,340.0
201502200MIN,-116.0,-127.0,-125.0,-125.0,-128.0,,-132.0,-120.0,108.0,114.0,102.0,104.0,100.0,,110.0,100.0
201502200NYK,280.0,264.0,260.0,250.0,225.0,,260.0,280.0,-312.0,-303.0,-333.0,-303.0,-303.0,,-323.0,-357.0
201502200ORL,198.0,204.0,179.0,200.0,185.0,,204.0,195.0,-217.0,-233.0,-222.0,-238.0,-244.0,,-250.0,-238.0
201502200PHI,330.0,358.0,334.0,325.0,304.0,,325.0,300.0,-370.0,-417.0,-435.0,-455.0,-435.0,,-435.0,-385.0
201502200SAC,-154.0,-167.0,-172.0,-169.0,-175.0,,-172.0,-189.0,142.0,150.0,140.0,150.0,136.0,,150.0,154.0
201502200UTA,166.0,173.0,167.0,170.0,156.0,,170.0,165.0,-182.0,-192.0,-204.0,-200.0,-204.0,,-200.0,-200.0
201502200WAS,144.0,137.0,127.0,135.0,127.0,,135.0,140.0,-156.0,-152.0,-154.0,-154.0,-161.0,,-156.0,-167.0
201502210CHI,-370.0,-357.0,-417.0,-385.0,-400.0,,-385.0,-400.0,330.0,313.0,309.0,290.0,280.0,,300.0,309.0
201502210CHO,170.0,163.0,148.0,165.0,144.0,,160.0,154.0,-185.0,-182.0,-182.0,-189.0,-185.0,,-182.0,-189.0
201502210HOU,-122.0,-130.0,-143.0,-135.0,-133.0,,-132.0,-130.0,112.0,118.0,118.0,114.0,104.0,,110.0,110.0
201502210LAC,-500.0,-556.0,-625.0,-556.0,-588.0,,-625.0,-588.0,440.0,455.0,450.0,375.0,382.0,,450.0,430.0
201502210MIA,-132.0,-133.0,-128.0,-141.0,-137.0,,-141.0,-137.0,122.0,120.0,106.0,120.0,106.0,,120.0,114.0
201502220DAL,-500.0,-526.0,-588.0,-556.0,-500.0,,-526.0,-500.0,440.0,434.0,425.0,375.0,338.0,,400.0,370.0
201502220DET,127.0,118.0,112.0,114.0,108.0,,114.0,114.0,-139.0,-130.0,-135.0,-135.0,-139.0,,-135.0,-137.0
201502220IND,164.0,162.0,145.0,154.0,134.0,,160.0,140.0,-179.0,-179.0,-175.0,-175.0,-172.0,,-182.0,-167.0
201502220LAL,154.0,133.0,129.0,135.0,118.0,,135.0,135.0,-167.0,-147.0,-159.0,-154.0,-152.0,,-156.0,-164.0
201502220MIL,175.0,181.0,185.0,179.0,163.0,,179.0,185.0,-192.0,-204.0,-233.0,-222.0,-213.0,,-222.0,-227.0
201502220NYK,1800.0,1900.0,1600.0,1600.0,1220.0,,1600.0,1400.0,-2500.0,-3333.0,-3333.0,-5000.0,-5000.0,,-5000.0,-5000.0
201502220OKC,-476.0,-385.0,-435.0,-455.0,-400.0,,-435.0,-455.0,420.0,338.0,334.0,325.0,283.0,,325.0,340.0
201502220ORL,-370.0,-417.0,-435.0,-455.0,-455.0,,-455.0,-417.0,330.0,358.0,330.0,325.0,318.0,,350.0,325.0
201502220POR,-108.0,-116.0,-125.0,-125.0,-130.0,,-125.0,-120.0,-101.0,104.0,102.0,104.0,102.0,,104.0,100.0
201502230CHI,-286.0,-303.0,-312.0,-303.0,-312.0,,-312.0,-333.0,260.0,270.0,245.0,250.0,229.0,,250.0,260.0
201502230DEN,124.0,124.0,114.0,114.0,110.0,,114.0,114.0,-135.0,-137.0,-139.0,-135.0,-143.0,,-135.0,-137.0
201502230HOU,-400.0,-385.0,-400.0,-385.0,-370.0,,-400.0,-417.0,355.0,330.0,309.0,290.0,269.0,,309.0,325.0
201502230LAC,-147.0,-156.0,-159.0,-164.0,-175.0,,-161.0,-175.0,135.0,141.0,129.0,145.0,136.0,,140.0,145.0
201502230MIA,-588.0,-769.0,-833.0,-833.0,-769.0,,-833.0,-909.0,509.0,604.0,575.0,550.0,471.0,,550.0,600.0
201502230NOP,270.0,279.0,265.0,275.0,239.0,,265.0,260.0,-303.0,-312.0,-345.0,-345.0,-323.0,,-333.0,-333.0
201502230PHO,-323.0,-357.0,-400.0,-385.0,-370.0,,-370.0,-345.0,290.0,313.0,309.0,290.0,267.0,,290.0,270.0
201502230UTA,225.0,204.0,185.0,200.0,181.0,,200.0,190.0,-244.0,-227.0,-233.0,-238.0,-238.0,,-244.0,-233.0
201502240DAL,-185.0,-179.0,-182.0,-189.0,-200.0,,-200.0,-208.0,170.0,159.0,150.0,165.0,154.0,,170.0,170.0
201502240DET,265.0,252.0,225.0,250.0,216.0,,240.0,229.0,-294.0,-286.0,-286.0,-303.0,-294.0,,-303.0,-286.0
201502240OKC,-323.0,-312.0,-345.0,-345.0,-333.0,,-345.0,-357.0,290.0,277.0,270.0,275.0,245.0,,270.0,280.0
201502240WAS,240.0,239.0,235.0,250.0,223.0,,240.0,220.0,-270.0,-270.0,-294.0,-303.0,-303.0,,-303.0,-278.0
201502250ATL,-417.0,-435.0,-476.0,-455.0,-455.0,,-455.0,-500.0,365.0,369.0,350.0,325.0,315.0,,350.0,370.0
201502250BOS,-556.0,-714.0,-909.0,-714.0,-625.0,,-769.0,-667.0,480.0,569.0,600.0,500.0,409.0,,525.0,475.0
201502250CHI,-312.0,-303.0,-312.0,-303.0,-312.0,,-323.0,-357.0,280.0,269.0,245.0,250.0,229.0,,260.0,280.0
201502250DEN,190.0,210.0,190.0,210.0,193.0,,210.0,210.0,-208.0,-233.0,-238.0,-250.0,-256.0,,-250.0,-263.0
201502250HOU,-156.0,-156.0,-154.0,-154.0,-159.0,,-167.0,-154.0,144.0,142.0,127.0,135.0,125.0,,145.0,129.0
201502250MIL,-588.0,-588.0,-625.0,-667.0,-625.0,,-667.0,-667.0,509.0,483.0,459.0,450.0,405.0,,475.0,475.0
201502250MIN,-123.0,-139.0,-137.0,-141.0,-139.0,,-141.0,-149.0,114.0,125.0,112.0,120.0,108.0,,120.0,125.0
201502250NOP,135.0,124.0,112.0,125.0,114.0,,125.0,114.0,-147.0,-137.0,-137.0,-145.0,-147.0,,-147.0,-137.0
201502250ORL,160.0,147.0,133.0,145.0,136.0,,145.0,145.0,-175.0,-164.0,-161.0,-164.0,-175.0,,-167.0,-175.0
201502250POR,-120.0,-143.0,-149.0,-145.0,-149.0,,-147.0,-149.0,112.0,129.0,123.0,125.0,117.0,,125.0,125.0
201502250SAC,245.0,248.0,235.0,250.0,218.0,,240.0,240.0,-270.0,-278.0,-294.0,-303.0,-294.0,,-303.0,-303.0
201502250UTA,-385.0,-526.0,-588.0,-556.0,-556.0,,-556.0,-588.0,340.0,442.0,430.0,375.0,368.0,,425.0,425.0
201502260CLE,-132.0,-149.0,-156.0,-154.0,-159.0,,-156.0,-164.0,122.0,135.0,127.0,135.0,125.0,,135.0,135.0
201502260PHO,194.0,188.0,170.0,175.0,169.0,,185.0,185.0,-213.0,-208.0,-213.0,-208.0,-222.0,,-227.0,-227.0
201502270ATL,-556.0,-667.0,-833.0,-833.0,-833.0,,-833.0,-833.0,480.0,545.0,600.0,520.0,472.0,,550.0,550.0
201502270BOS,-130.0,-123.0,-127.0,-125.0,-127.0,,-125.0,-125.0,120.0,110.0,104.0,104.0,100.0,,104.0,104.0
201502270CHI,-208.0,-200.0,-204.0,-222.0,-222.0,,-227.0,-222.0,190.0,179.0,167.0,179.0,169.0,,185.0,179.0
201502270DEN,164.0,162.0,170.0,165.0,152.0,,165.0,165.0,-179.0,-179.0,-213.0,-189.0,-196.0,,-185.0,-200.0
201502270DET,-1000.0,-1250.0,-1667.0,-1429.0,-1429.0,,-1667.0,-1667.0,800.0,889.0,1000.0,800.0,682.0,,900.0,900.0
201502270HOU,-323.0,-345.0,-385.0,-345.0,-357.0,,-370.0,-400.0,290.0,305.0,300.0,275.0,257.0,,280.0,300.0
201502270IND,-128.0,-130.0,-135.0,-141.0,-141.0,,-141.0,-143.0,118.0,118.0,112.0,120.0,110.0,,120.0,120.0
201502270LAL,240.0,222.0,200.0,220.0,202.0,,225.0,229.0,-263.0,-250.0,-250.0,-263.0,-270.0,,-278.0,-286.0
201502270MEM,-200.0,-189.0,-213.0,-200.0,-204.0,,-200.0,-200.0,181.0,171.0,170.0,170.0,156.0,,170.0,165.0
201502270NOP,110.0,112.0,112.0,110.0,104.0,,110.0,114.0,-119.0,-125.0,-137.0,-130.0,-133.0,,-132.0,-137.0
201502270PHI,280.0,292.0,309.0,275.0,252.0,,270.0,315.0,-312.0,-333.0,-400.0,-345.0,-345.0,,-345.0,-400.0
201502270POR,-227.0,-238.0,-244.0,-250.0,-250.0,,-250.0,-238.0,204.0,213.0,195.0,210.0,189.0,,210.0,195.0
201502270SAC,440.0,420.0,380.0,375.0,343.0,,400.0,370.0,-500.0,-500.0,-500.0,-556.0,-500.0,,-526.0,-500.0
201502270TOR,124.0,117.0,108.0,110.0,102.0,,110.0,114.0,-133.0,-128.0,-132.0,-130.0,-130.0,,-132.0,-137.0
201502280DAL,-385.0,-333.0,-370.0,-400.0,-385.0,,-385.0,-400.0,340.0,295.0,280.0,300.0,279.0,,300.0,300.0
201502280MIA,124.0,127.0,118.0,114.0,112.0,,125.0,104.0,-135.0,-141.0,-143.0,-135.0,-143.0,,-147.0,-125.0
201502280MIN,213.0,210.0,190.0,200.0,183.0,,190.0,220.0,-233.0,-233.0,-233.0,-238.0,-244.0,,-233.0,-278.0
201502280NYK,509.0,516.0,480.0,450.0,425.0,,500.0,570.0,-588.0,-625.0,-667.0,-667.0,-667.0,,-714.0,-833.0
201502280PHO,-123.0,-127.0,-137.0,-135.0,-137.0,,-135.0,-149.0,114.0,114.0,112.0,114.0,106.0,,114.0,125.0
201502280UTA,-159.0,-164.0,-164.0,-164.0,-172.0,,-167.0,-175.0,146.0,150.0,135.0,145.0,134.0,,145.0,145.0
201502280WAS,-192.0,-185.0,-204.0,-200.0,-192.0,,-200.0,-222.0,175.0,166.0,165.0,170.0,149.0,,170.0,179.0
201503010BOS,355.0,342.0,309.0,325.0,301.0,,325.0,340.0,-400.0,-400.0,-417.0,-455.0,-435.0,,-435.0,-455.0
201503010CHI,131.0,112.0,104.0,104.0,106.0,,114.0,100.0,-143.0,-125.0,-127.0,-125.0,-135.0,,-135.0,-120.0
201503010DEN,160.0,158.0,160.0,165.0,147.0,,165.0,165.0,-175.0,-175.0,-200.0,-189.0,-189.0,,-185.0,-200.0
201503010HOU,-101.0,-103.0,-110.0,-110.0,-114.0,,-105.0,-104.0,-108.0,-108.0,-110.0,-110.0,-112.0,,-116.0,-104.0
201503010IND,-714.0,-714.0,-909.0,-833.0,-833.0,,-833.0,-769.0,590.0,569.0,600.0,550.0,471.0,,550.0,550.0
201503010LAL,170.0,152.0,145.0,160.0,135.0,,154.0,135.0,-185.0,-169.0,-175.0,-179.0,-172.0,,-175.0,-161.0
201503010ORL,108.0,104.0,102.0,100.0,-106.0,,100.0,104.0,-118.0,-115.0,-123.0,-120.0,-120.0,,-120.0,-125.0
201503010SAC,280.0,318.0,300.0,300.0,280.0,,320.0,300.0,-312.0,-370.0,-385.0,-400.0,-400.0,,-400.0,-385.0
201503020BRK,213.0,200.0,195.0,200.0,179.0,,200.0,190.0,-233.0,-227.0,-244.0,-238.0,-238.0,,-244.0,-233.0
201503020DAL,-370.0,-357.0,-333.0,-385.0,-357.0,,-385.0,-357.0,330.0,313.0,254.0,290.0,259.0,,300.0,285.0
201503020MIA,-132.0,-125.0,-123.0,-130.0,-130.0,,-132.0,-125.0,122.0,112.0,102.0,110.0,102.0,,110.0,104.0
201503020MIN,245.0,218.0,215.0,229.0,200.0,,220.0,200.0,-270.0,-244.0,-270.0,-263.0,-263.0,,-263.0,-250.0
201503020PHI,440.0,399.0,409.0,350.0,348.0,,400.0,400.0,-500.0,-476.0,-556.0,-500.0,-500.0,,-526.0,-526.0
201503030ATL,-400.0,-400.0,-455.0,-400.0,-417.0,,-435.0,-417.0,355.0,342.0,350.0,300.0,292.0,,325.0,325.0
201503030CHI,112.0,102.0,102.0,104.0,-108.0,,100.0,-105.0,-120.0,-114.0,-123.0,-125.0,-118.0,,-120.0,-115.0
201503030CHO,-400.0,-435.0,-435.0,-400.0,-455.0,,-455.0,-385.0,355.0,370.0,334.0,300.0,313.0,,350.0,300.0
201503030CLE,-769.0,-714.0,-714.0,-769.0,-769.0,,-909.0,-833.0,660.0,581.0,525.0,550.0,493.0,,575.0,550.0
201503030DEN,190.0,199.0,179.0,200.0,175.0,,190.0,185.0,-208.0,-222.0,-222.0,-238.0,-233.0,,-233.0,-227.0
201503030MEM,-312.0,-303.0,-303.0,-323.0,-312.0,,-333.0,-357.0,280.0,270.0,235.0,260.0,231.0,,265.0,280.0
201503030NYK,175.0,166.0,145.0,170.0,145.0,,165.0,154.0,-192.0,-185.0,-175.0,-200.0,-185.0,,-185.0,-189.0
201503040BOS,-122.0,-116.0,-115.0,-120.0,-123.0,,-125.0,-118.0,112.0,104.0,-105.0,100.0,-103.0,,104.0,100.0
201503040BRK,-217.0,-217.0,-233.0,-233.0,-222.0,,-233.0,-250.0,198.0,195.0,185.0,190.0,171.0,,190.0,200.0
201503040GSW,-1000.0,-1667.0,-1429.0,-2000.0,-1429.0,,-1667.0,-1667.0,830.0,1125.0,850.0,1000.0,715.0,,950.0,875.0
201503040HOU,-147.0,-156.0,-169.0,-161.0,-161.0,,-156.0,-159.0,135.0,142.0,138.0,140.0,125.0,,135.0,135.0
201503040IND,-1000.0,-1429.0,-1667.0,-1667.0,-1667.0,,-1667.0,-1250.0,800.0,1025.0,950.0,900.0,765.0,,950.0,750.0
201503040LAC,104.0,104.0,-105.0,100.0,-112.0,,-105.0,-105.0,-114.0,-116.0,-115.0,-120.0,-114.0,,-116.0,-115.0
201503040MIA,-455.0,-500.0,-526.0,-500.0,-556.0,,-556.0,-476.0,395.0,416.0,380.0,350.0,370.0,,425.0,365.0
201503040MIN,-250.0,-278.0,-286.0,-303.0,-303.0,,-303.0,-333.0,229.0,248.0,229.0,250.0,223.0,,240.0,260.0
201503040NOP,-204.0,-196.0,-200.0,-222.0,-222.0,,-222.0,-208.0,186.0,175.0,160.0,179.0,170.0,,179.0,175.0
201503040OKC,-1429.0,-2500.0,-2500.0,-2500.0,-5000.0,,-2500.0,-2000.0,1100.0,1450.0,1300.0,1200.0,1126.0,,1200.0,950.0
201503040ORL,160.0,162.0,148.0,160.0,144.0,,160.0,154.0,-175.0,-179.0,-182.0,-179.0,-185.0,,-182.0,-182.0
201503040SAS,-556.0,-625.0,-714.0,-667.0,-667.0,,-667.0,-714.0,480.0,523.0,509.0,450.0,432.0,,475.0,500.0
201503040TOR,198.0,173.0,165.0,175.0,164.0,,175.0,179.0,-217.0,-192.0,-204.0,-208.0,-213.0,,-213.0,-222.0
201503050CHI,108.0,-103.0,-102.0,104.0,-102.0,,104.0,110.0,-116.0,-108.0,-119.0,-125.0,-125.0,,-125.0,-120.0
201503050POR,-156.0,-147.0,-149.0,-145.0,-147.0,,-152.0,-149.0,144.0,131.0,123.0,125.0,116.0,,129.0,125.0
201503060ATL,102.0,110.0,-102.0,104.0,-102.0,,104.0,104.0,-111.0,-120.0,-118.0,-125.0,-125.0,,-125.0,-115.0
201503060BRK,-133.0,-132.0,-141.0,-135.0,-143.0,,-135.0,-143.0,124.0,119.0,116.0,114.0,112.0,,114.0,120.0
201503060CHO,-109.0,-116.0,-119.0,-115.0,-120.0,,-120.0,-115.0,100.0,104.0,-102.0,-105.0,-106.0,,100.0,-105.0
201503060GSW,-588.0,-833.0,-909.0,-769.0,-909.0,,-909.0,-714.0,509.0,620.0,600.0,550.0,529.0,,575.0,500.0
201503060HOU,-370.0,-323.0,-312.0,-345.0,-345.0,,-345.0,-345.0,330.0,285.0,245.0,275.0,250.0,,270.0,275.0
201503060IND,-204.0,-233.0,-233.0,-238.0,-244.0,,-244.0,-233.0,186.0,204.0,190.0,200.0,186.0,,200.0,190.0
201503060MEM,-769.0,-714.0,-769.0,-909.0,-833.0,,-833.0,-833.0,620.0,587.0,550.0,600.0,504.0,,550.0,575.0
201503060NOP,-323.0,-286.0,-303.0,-303.0,-294.0,,-303.0,-312.0,290.0,252.0,240.0,250.0,219.0,,240.0,250.0
201503060ORL,135.0,139.0,140.0,135.0,124.0,,135.0,135.0,-147.0,-154.0,-172.0,-154.0,-159.0,,-156.0,-164.0
201503060PHI,250.0,264.0,245.0,275.0,242.0,,270.0,270.0,-278.0,-303.0,-312.0,-345.0,-333.0,,-345.0,-345.0
201503060SAS,-667.0,-769.0,-833.0,-833.0,-833.0,,-909.0,-909.0,550.0,624.0,550.0,520.0,463.0,,575.0,600.0
201503060WAS,-208.0,-233.0,-213.0,-238.0,-227.0,,-244.0,-208.0,190.0,210.0,170.0,200.0,175.0,,200.0,170.0
201503070CLE,-556.0,-714.0,-625.0,-769.0,-769.0,,-769.0,-769.0,480.0,569.0,459.0,520.0,469.0,,550.0,520.0
201503070DEN,158.0,152.0,143.0,154.0,135.0,,154.0,154.0,-172.0,-169.0,-175.0,-175.0,-172.0,,-175.0,-189.0
201503070MIA,-133.0,102.0,-141.0,-120.0,-128.0,,100.0,-110.0,124.0,-114.0,116.0,100.0,100.0,,-120.0,-110.0
201503070MIL,-175.0,-179.0,-196.0,-189.0,-196.0,,-185.0,-200.0,160.0,159.0,160.0,165.0,150.0,,165.0,165.0
201503070MIN,225.0,185.0,185.0,175.0,166.0,,179.0,179.0,-244.0,-204.0,-227.0,-208.0,-217.0,,-222.0,-222.0
201503070NOP,-119.0,-116.0,-125.0,-125.0,-123.0,,-125.0,-125.0,110.0,104.0,102.0,104.0,-103.0,,104.0,104.0
201503070NYK,380.0,373.0,340.0,325.0,315.0,,325.0,350.0,-435.0,-435.0,-455.0,-455.0,-455.0,,-435.0,-455.0
201503070PHI,315.0,281.0,270.0,275.0,250.0,,265.0,300.0,-345.0,-323.0,-345.0,-345.0,-345.0,,-333.0,-400.0
201503080BRK,-122.0,-127.0,-128.0,-130.0,-130.0,,-132.0,-125.0,112.0,114.0,104.0,110.0,102.0,,110.0,104.0
201503080DET,100.0,104.0,-105.0,100.0,-108.0,,-105.0,-105.0,-109.0,-114.0,-115.0,-120.0,-118.0,,-116.0,-115.0
201503080GSW,-385.0,-400.0,-435.0,-455.0,,,-400.0,-455.0,340.0,350.0,320.0,325.0,,,309.0,350.0
201503080LAL,280.0,289.0,260.0,275.0,243.0,,280.0,250.0,-312.0,-333.0,-333.0,-345.0,-333.0,,-370.0,-312.0
201503080OKC,-270.0,-263.0,-303.0,-270.0,-278.0,,-294.0,-278.0,245.0,235.0,240.0,229.0,209.0,,235.0,220.0
201503080ORL,138.0,127.0,116.0,120.0,110.0,,125.0,120.0,-149.0,-141.0,-141.0,-141.0,-141.0,,-147.0,-143.0
201503080SAS,-400.0,-526.0,-556.0,-556.0,-526.0,,-556.0,-556.0,355.0,442.0,409.0,375.0,361.0,,425.0,400.0
201503090ATL,-667.0,-769.0,-833.0,-769.0,-769.0,,-909.0,-909.0,550.0,621.0,530.0,550.0,471.0,,575.0,600.0
201503090CHI,194.0,184.0,190.0,190.0,179.0,,190.0,179.0,-213.0,-204.0,-238.0,-233.0,-238.0,,-233.0,-222.0
201503090CHO,-167.0,-135.0,-123.0,-141.0,-135.0,,-141.0,-149.0,154.0,122.0,102.0,120.0,106.0,,120.0,125.0
201503090DEN,-455.0,-556.0,-588.0,-588.0,-588.0,,-625.0,-556.0,395.0,461.0,440.0,450.0,391.0,,450.0,400.0
201503090LAC,-303.0,-345.0,-333.0,-345.0,-333.0,,-370.0,-345.0,270.0,301.0,260.0,275.0,245.0,,290.0,275.0
201503090MIA,-135.0,-135.0,-132.0,-145.0,-149.0,,-147.0,-137.0,124.0,123.0,108.0,125.0,117.0,,125.0,114.0
201503090MIL,112.0,104.0,-102.0,104.0,100.0,,104.0,110.0,-120.0,-115.0,-119.0,-125.0,-128.0,,-125.0,-130.0
201503090PHO,213.0,204.0,190.0,190.0,181.0,,200.0,179.0,-233.0,-233.0,-238.0,-233.0,-238.0,,-244.0,-222.0
201503100BRK,-133.0,-145.0,-145.0,-145.0,-149.0,,-147.0,-143.0,124.0,129.0,118.0,125.0,117.0,,125.0,120.0
201503100DAL,166.0,158.0,154.0,160.0,143.0,,154.0,150.0,-182.0,-175.0,-192.0,-179.0,-185.0,,-175.0,-182.0
201503100IND,-417.0,-400.0,-385.0,-400.0,-400.0,,-400.0,-370.0,365.0,342.0,290.0,300.0,287.0,,320.0,290.0
201503100LAL,154.0,144.0,138.0,145.0,131.0,,145.0,140.0,-167.0,-159.0,-169.0,-164.0,-169.0,,-167.0,-167.0
201503100SAS,-323.0,-294.0,-303.0,-278.0,-303.0,,-312.0,-303.0,290.0,256.0,240.0,240.0,225.0,,245.0,245.0
